transaction_id,customer_id,amount,currency,transaction_date,product_id
t0630,cust010,159.38,USD,21/09/2025,p755
t0631,cust032,24.17,USD,20/08/2025,p620
t0634,cust293,356.51,USD,17/09/2025,p346
t0635,cust027,243.57,USD,10/09/2025,p459
t0636,cust312,9.99,USD,11/09/2025,p666
t0637,cust222,245.76,USD,02/09/2025,p604
t0638,cust346,247.59,USD,24/09/2025,p696
t0639,cust451,21.76,USD,31/08/2025,p224
t0640,cust432,224.94,USD,19/08/2025,p701
t0641,cust116,429.34,USD,05/08/2025,p738
t0642,cust167,277.84,USD,01/09/2025,p443
t0643,cust342,425.88,USD,16/08/2025,p661
t0644,cust394,198.33,USD,30/08/2025,p419
t0647,cust023,162.34,USD,05/09/2025,p703
t0649,cust093,199.24,USD,28/08/2025,p241
t0650,cust449,109.71,USD,21/09/2025,p426
t0651,cust107,46.61,USD,24/09/2025,p416
t0652,cust256,9.12,USD,07/09/2025,p556
t0653,cust303,62.42,USD,02/09/2025,p385
t0654,cust207,455.35,USD,10/09/2025,p684
t0655,cust014,172.37,USD,22/08/2025,p269
t0656,cust048,371.15,USD,16/08/2025,p823
t0657,cust153,435.86,USD,02/08/2025,p461
t0658,cust118,910.21,USD,07/09/2025,p319
t0659,cust120,441.53,USD,16/09/2025,p465
t0660,cust048,246.89,USD,04/09/2025,p234
t0661,cust270,23.37,USD,06/08/2025,p266
t0662,cust204,96.13,USD,30/08/2025,p767
t0663,cust329,495.67,USD,18/09/2025,p493
t0664,cust328,464.49,USD,27/08/2025,p191
t0665,cust435,124.66,USD,09/09/2025,p280
t0666,cust290,173.68,USD,19/09/2025,p422
t0667,cust363,472.08,USD,19/09/2025,p274
t0669,cust177,196.29,USD,23/08/2025,p744
t0670,cust443,477.76,USD,02/09/2025,p371
t0671,cust073,291.36,USD,14/08/2025,p112
t0672,cust401,98.34,USD,18/08/2025,p686
t0673,cust436,49.36,USD,21/09/2025,p403
t0674,cust352,448.02,USD,18/08/2025,p567
t0675,cust114,176.33,USD,07/09/2025,p510
t0676,cust371,446.67,USD,10/09/2025,p760
t0677,cust284,328.15,USD,06/09/2025,p213
t0678,cust454,78.5,USD,12/09/2025,p427
t0679,cust321,388.39,USD,01/09/2025,p419
t0680,cust009,180.34,USD,04/08/2025,p240
t0681,cust328,268.5,USD,08/08/2025,p606
t0682,cust366,424.12,USD,31/08/2025,p658
t0684,cust375,146.29,USD,17/09/2025,p217
t0685,cust471,496.94,USD,08/08/2025,p823
t0686,cust066,481.95,USD,06/09/2025,p515
t0687,cust292,118.37,USD,28/08/2025,p266
t0688,cust457,64.63,USD,25/08/2025,p290
t0689,cust206,133.55,USD,21/08/2025,p805
t0690,cust147,400.96,USD,24/09/2025,p720
t0691,cust464,256.87,USD,17/09/2025,p353
t0692,cust320,182.5,USD,20/09/2025,p563
t0693,cust102,392.84,USD,28/08/2025,p245
t0695,cust087,29.89,USD,08/08/2025,p213
t0696,cust238,376.71,USD,17/08/2025,p433
t0697,cust486,393.95,USD,14/09/2025,p518
t0698,cust161,476.04,USD,13/08/2025,p124
t0699,cust479,485.3,USD,02/08/2025,p798
t0700,cust063,29.78,USD,02/09/2025,p696
t0702,cust475,418.98,USD,02/08/2025,p428
t0703,cust411,490.3,USD,05/09/2025,p850
t0704,cust304,475.56,USD,13/09/2025,p448
t0705,cust380,59.74,USD,27/08/2025,p362
t0706,cust345,313.12,USD,10/08/2025,p875
t0708,cust065,156.38,USD,27/08/2025,p403
t0709,cust113,124.95,USD,12/08/2025,p747
t0711,cust412,863.75,USD,09/09/2025,p780
t0712,cust499,334.47,USD,01/09/2025,p555
t0713,cust024,200.4,USD,31/08/2025,p760
t0714,cust184,269.92,USD,12/08/2025,p645
t0715,cust072,9.36,USD,13/09/2025,p688
t0717,cust066,449.94,USD,24/08/2025,p627
t0718,cust055,393.32,USD,27/08/2025,p814
t0719,cust026,189.86,USD,06/09/2025,p449
t0720,cust091,236.49,USD,21/09/2025,p777
t0721,cust019,142.02,USD,13/09/2025,p679
t0722,cust017,184.81,USD,06/08/2025,p400
t0723,cust494,949.42,USD,08/09/2025,p366
t0724,cust137,315.65,USD,04/08/2025,p419
t0725,cust295,477.35,USD,02/08/2025,p163
t0726,cust211,443.32,USD,20/08/2025,p139
t0727,cust239,93.15,USD,12/08/2025,p807
t0728,cust185,443.86,USD,21/09/2025,p622
t0729,cust307,92.77,USD,15/09/2025,p675
t0730,cust496,124.54,USD,30/08/2025,p717
t0733,cust004,571.82,USD,17/08/2025,p382
t0734,cust099,260.03,USD,13/08/2025,p875
t0735,cust009,254.95,USD,07/09/2025,p894
t0736,cust200,79.03,USD,07/08/2025,p227
t0737,cust106,256.48,USD,31/08/2025,p144
t0739,cust205,360.34,USD,30/08/2025,p490
t0740,cust310,83.35,USD,03/09/2025,p341
t0741,cust114,479.94,USD,19/08/2025,p619
t0742,cust270,299.91,USD,26/08/2025,p331
t0743,cust158,467.69,USD,05/08/2025,p359
t0744,cust110,43.47,USD,10/08/2025,p205
t0745,cust227,264.57,USD,14/08/2025,p261
t0746,cust062,339.03,USD,20/08/2025,p696
t0747,cust211,357.43,USD,27/08/2025,p536
t0748,cust280,444.02,USD,10/09/2025,p533
t0749,cust370,810.49,USD,01/09/2025,p328
t0750,cust001,391.13,USD,02/08/2025,p238
t0751,cust182,233.22,USD,14/09/2025,p121
t0752,cust039,448.25,USD,03/08/2025,p458
t0753,cust451,345.93,USD,15/08/2025,p740
t0755,cust197,172.8,USD,12/08/2025,p805
t0756,cust396,496.09,USD,18/09/2025,p479
t0758,cust394,75.47,USD,08/08/2025,p573
t0759,cust160,1.6,USD,09/09/2025,p193
t0760,cust153,174.78,USD,24/08/2025,p624
t0761,cust272,396.8,USD,15/08/2025,p670
t0762,cust451,333.42,USD,23/09/2025,p845
t0763,cust493,738.99,USD,15/08/2025,p641
t0765,cust272,1128.59,USD,08/08/2025,p707
t0767,cust350,347.64,USD,24/08/2025,p452
t0768,cust296,137.48,USD,12/08/2025,p768
t0769,cust219,368.02,USD,04/09/2025,p349
t0770,cust463,295.62,USD,22/08/2025,p515
t0771,cust279,380.4,USD,01/08/2025,p108
t0772,cust127,245.16,USD,02/08/2025,p467
t0774,cust164,278.08,USD,02/09/2025,p573
t0776,cust152,189.3,USD,05/09/2025,p562
t0777,cust361,148.23,USD,20/08/2025,p125
t0778,cust156,316.92,USD,11/08/2025,p587
t0780,cust070,131.87,USD,18/09/2025,p889
t0782,cust242,73.69,USD,09/08/2025,p583
t0783,cust079,240.33,USD,22/09/2025,p752
t0784,cust415,98.74,USD,21/09/2025,p318
t0785,cust071,252.07,USD,23/09/2025,p594
t0786,cust283,199.31,USD,07/08/2025,p280
t0787,cust144,21.78,USD,22/08/2025,p403
t0788,cust308,339.25,USD,21/09/2025,p750
t0789,cust254,367.46,USD,16/09/2025,p522
t0790,cust089,69.92,USD,18/09/2025,p667
t0791,cust014,145.92,USD,12/08/2025,p120
t0792,cust427,211.48,USD,01/08/2025,p151
t0793,cust042,236.45,USD,23/09/2025,p511
t0794,cust459,232.78,USD,15/08/2025,p384
t0795,cust265,2.27,USD,16/09/2025,p810
t0796,cust458,172.38,USD,07/08/2025,p525
t0797,cust447,195.87,USD,21/08/2025,p444
t0798,cust084,205.33,USD,20/09/2025,p233
t0800,cust393,165.75,USD,28/08/2025,p339
t0802,cust224,358.67,USD,14/09/2025,p883
t0803,cust462,142.44,USD,16/09/2025,p349
t0805,cust097,749.07,USD,04/09/2025,p757
t0806,cust156,80.16,USD,24/09/2025,p102
t0807,cust123,198.32,USD,22/09/2025,p334
t0808,cust480,460.11,USD,22/09/2025,p467
t0809,cust207,358.0,USD,06/09/2025,p222
t0810,cust456,309.05,USD,08/08/2025,p257
t0811,cust362,1425.12,USD,14/09/2025,p119
t0812,cust007,186.27,USD,02/09/2025,p137
t0813,cust302,304.2,USD,05/08/2025,p528
t0814,cust333,489.05,USD,03/08/2025,p739
t0815,cust478,72.11,USD,25/08/2025,p523
t0816,cust472,107.64,USD,05/09/2025,p603
t0817,cust242,45.94,USD,08/08/2025,p798
t0818,cust470,105.8,USD,15/08/2025,p578
t0819,cust084,452.97,USD,11/09/2025,p186
t0820,cust441,789.85,USD,10/08/2025,p688
t0821,cust378,244.58,USD,08/08/2025,p815
t0822,cust214,28.59,USD,28/08/2025,p224
t0823,cust302,178.38,USD,07/08/2025,p172
t0824,cust448,26.54,USD,19/09/2025,p310
t0825,cust132,376.68,USD,27/08/2025,p164
t0826,cust187,446.11,USD,25/08/2025,p159
t0827,cust406,144.44,USD,29/08/2025,p664
t0828,cust015,547.65,USD,17/08/2025,p655
t0829,cust189,120.94,USD,28/08/2025,p864
t0830,cust431,347.77,USD,17/08/2025,p432
t0831,cust211,341.11,USD,15/09/2025,p280
t0832,cust469,57.1,USD,08/09/2025,p179
t0833,cust038,157.34,USD,04/09/2025,p519
t0834,cust422,170.98,USD,23/08/2025,p849
t0835,cust304,339.16,USD,01/09/2025,p702
t0836,cust232,200.98,USD,22/08/2025,p435
t0837,cust130,163.81,USD,29/08/2025,p500
t0838,cust360,291.91,USD,08/09/2025,p475
t0839,cust299,90.95,USD,19/09/2025,p321
t0840,cust206,155.36,USD,01/08/2025,p373
t0841,cust093,270.11,USD,12/09/2025,p144
t0842,cust434,62.26,USD,02/08/2025,p360
t0843,cust274,258.62,USD,24/09/2025,p504
t0844,cust484,253.23,USD,05/09/2025,p471
t0845,cust462,440.48,USD,08/08/2025,p135
t0846,cust106,138.74,USD,07/08/2025,p548
t0847,cust385,378.74,USD,06/09/2025,p419
t0848,cust453,833.38,USD,09/08/2025,p591
t0849,cust390,342.37,USD,09/08/2025,p323
t0850,cust212,79.81,USD,31/08/2025,p877
t0851,cust259,282.86,USD,12/09/2025,p568
t0852,cust022,270.31,USD,27/08/2025,p627
t0853,cust112,339.5,USD,13/09/2025,p334
t0854,cust074,18.1,USD,25/08/2025,p762
t0856,cust313,137.04,USD,23/08/2025,p403
t0858,cust036,148.87,USD,20/09/2025,p322
t0859,cust199,123.55,USD,26/08/2025,p106
t0860,cust056,483.43,USD,29/08/2025,p367
t0862,cust301,352.47,USD,13/08/2025,p578
t0863,cust378,61.6,USD,24/08/2025,p582
t0864,cust395,131.7,USD,04/08/2025,p421
t0865,cust326,352.96,USD,25/08/2025,p409
t0867,cust475,455.41,USD,06/08/2025,p109
t0868,cust395,304.54,USD,18/08/2025,p231
t0869,cust353,287.98,USD,18/08/2025,p360
t0870,cust345,95.96,USD,07/09/2025,p203
t0871,cust222,419.4,USD,22/08/2025,p753
t0873,cust482,364.91,USD,16/08/2025,p516
t0874,cust044,186.14,USD,24/08/2025,p566
t0875,cust257,324.15,USD,18/09/2025,p496
t0876,cust099,375.89,USD,11/09/2025,p185
t0877,cust274,238.01,USD,22/08/2025,p354
t0878,cust031,139.38,USD,18/09/2025,p163
t0879,cust115,359.41,USD,07/08/2025,p842
t0881,cust377,238.61,USD,03/08/2025,p573
t0882,cust028,52.95,USD,25/08/2025,p553
t0883,cust161,288.31,USD,13/09/2025,p438
t0885,cust453,88.8,USD,07/08/2025,p300
t0886,cust130,111.56,USD,28/08/2025,p744
t0887,cust212,157.82,USD,13/09/2025,p298
t0888,cust338,800.64,USD,23/08/2025,p594
t0889,cust282,84.03,USD,24/08/2025,p878
t0890,cust127,396.34,USD,30/08/2025,p661
t0891,cust150,477.69,USD,07/08/2025,p666
t0892,cust193,233.64,USD,02/08/2025,p465
t0893,cust158,445.67,USD,20/08/2025,p411
t0894,cust428,125.13,USD,22/09/2025,p429
t0895,cust042,214.1,USD,16/09/2025,p816
t0896,cust248,150.79,USD,03/09/2025,p770
t0897,cust262,144.88,USD,11/08/2025,p105
t0898,cust001,444.16,USD,29/08/2025,p195
t0899,cust186,77.87,USD,25/08/2025,p544
t0900,cust081,70.25,USD,10/09/2025,p556
t0901,cust003,227.55,USD,13/08/2025,p453
t0902,cust400,12.45,USD,22/08/2025,p707
t0903,cust026,492.96,USD,21/09/2025,p168
t0904,cust266,72.24,USD,16/08/2025,p878
t0905,cust401,135.05,USD,11/08/2025,p729
t0906,cust133,170.98,USD,08/09/2025,p743
t0908,cust194,267.1,USD,30/08/2025,p868
t0910,cust047,477.63,USD,06/09/2025,p786
t0911,cust376,464.7,USD,30/08/2025,p735
t0912,cust492,219.65,USD,16/08/2025,p696
t0913,cust377,304.79,USD,01/08/2025,p292
t0914,cust333,187.11,USD,04/08/2025,p369
t0915,cust191,241.66,USD,01/09/2025,p677
t0916,cust393,406.2,USD,24/08/2025,p717
t0917,cust188,386.18,USD,01/08/2025,p258
t0918,cust051,1260.25,USD,23/08/2025,p745
t0919,cust264,205.4,USD,01/08/2025,p806
t0920,cust108,129.19,USD,11/09/2025,p831
t0921,cust225,345.6,USD,17/09/2025,p474
t0922,cust156,17.91,USD,05/09/2025,p698
t0923,cust216,331.85,USD,06/09/2025,p515
t0924,cust240,1447.88,USD,03/08/2025,p548
t0925,cust499,85.11,USD,03/08/2025,p836
t0926,cust255,202.99,USD,28/08/2025,p167
t0927,cust346,105.85,USD,18/09/2025,p230
t0928,cust025,438.34,USD,17/08/2025,p451
t0929,cust204,90.02,USD,18/08/2025,p122
t0930,cust206,457.22,USD,21/09/2025,p458
t0931,cust227,263.1,USD,19/08/2025,p899
t0932,cust277,17.66,USD,03/08/2025,p608
t0933,cust043,491.96,USD,30/08/2025,p846
t0934,cust156,231.27,USD,06/09/2025,p213
t0935,cust197,191.4,USD,02/09/2025,p761
t0936,cust247,108.7,USD,07/09/2025,p881
t0937,cust083,443.95,USD,15/08/2025,p723
t0938,cust471,51.93,USD,13/09/2025,p727
t0939,cust265,190.28,USD,09/09/2025,p169
t0940,cust135,302.42,USD,06/09/2025,p175
t0941,cust125,171.23,USD,02/09/2025,p131
t0943,cust365,38.2,USD,21/08/2025,p861
t0944,cust352,287.89,USD,31/08/2025,p362
t0945,cust249,19.31,USD,24/08/2025,p492
t0946,cust121,480.2,USD,07/09/2025,p227
t0947,cust500,181.48,USD,01/08/2025,p772
t0948,cust042,220.86,USD,06/09/2025,p824
t0949,cust447,398.51,USD,15/09/2025,p225
t0950,cust216,419.43,USD,04/09/2025,p866
t0951,cust203,169.35,USD,20/08/2025,p126
t0952,cust458,76.16,USD,11/09/2025,p324
t0954,cust430,186.3,USD,17/08/2025,p182
t0955,cust080,237.52,USD,06/09/2025,p792
t0956,cust378,408.92,USD,11/08/2025,p237
t0958,cust153,1362.55,USD,06/08/2025,p310
t0959,cust252,368.1,USD,15/08/2025,p574
t0960,cust083,689.8,USD,10/08/2025,p692
t0961,cust259,203.97,USD,05/09/2025,p759
t0962,cust355,114.14,USD,14/08/2025,p790
t0963,cust425,368.02,USD,07/09/2025,p359
t0965,cust101,287.2,USD,05/08/2025,p323
t0966,cust108,1210.06,USD,07/09/2025,p462
t0967,cust064,347.35,USD,20/08/2025,p671
t0968,cust267,16.67,USD,24/09/2025,p337
t0969,cust198,320.53,USD,20/08/2025,p836
t0970,cust050,140.38,USD,03/09/2025,p413
t0971,cust029,195.55,USD,23/08/2025,p510
t0972,cust066,1256.26,USD,25/08/2025,p689
t0973,cust347,264.35,USD,14/09/2025,p619
t0974,cust479,48.27,USD,09/08/2025,p547
t0976,cust163,176.57,USD,10/09/2025,p152
t0978,cust191,37.79,USD,17/09/2025,p857
t0979,cust428,309.01,USD,17/09/2025,p680
t0981,cust392,340.09,USD,11/08/2025,p164
t0983,cust381,73.83,USD,04/08/2025,p661
t0985,cust443,443.01,USD,31/08/2025,p772
t0987,cust336,241.85,USD,06/09/2025,p557
t0988,cust136,484.35,USD,05/09/2025,p609
t0990,cust406,469.07,USD,10/09/2025,p275
t0991,cust366,379.25,USD,04/09/2025,p719
t0992,cust142,493.94,USD,13/09/2025,p572
t0993,cust257,25.12,USD,09/08/2025,p890
t0994,cust061,240.74,USD,20/09/2025,p206
t0995,cust174,272.68,USD,27/08/2025,p688
t0997,cust144,359.89,USD,12/08/2025,p289
t0998,cust300,129.19,USD,20/09/2025,p131
t0999,cust483,187.78,USD,21/08/2025,p318
t1000,cust116,89.32,USD,03/08/2025,p497
t1001,cust230,418.81,USD,03/08/2025,p629
t1002,cust321,1150.14,USD,11/08/2025,p206
t1003,cust018,40.75,USD,14/09/2025,p801
t1004,cust481,115.45,USD,26/08/2025,p288
t1005,cust386,288.47,USD,14/08/2025,p808
t1006,cust394,286.57,USD,16/08/2025,p730
t1007,cust093,133.76,USD,19/08/2025,p325
t1008,cust309,438.47,USD,13/09/2025,p786
t1009,cust053,322.34,USD,01/08/2025,p675
t1010,cust338,379.13,USD,25/08/2025,p217
t1011,cust470,369.09,USD,21/09/2025,p271
t1013,cust308,229.2,USD,03/09/2025,p413
t1014,cust027,112.82,USD,18/08/2025,p659
t1015,cust400,112.0,USD,19/09/2025,p451
t1016,cust489,132.65,USD,22/08/2025,p225
t1017,cust425,360.65,USD,30/08/2025,p447
t1018,cust327,222.39,USD,02/08/2025,p752
t1019,cust109,296.57,USD,27/08/2025,p762
t1020,cust391,270.91,USD,16/08/2025,p715
t1022,cust345,281.91,USD,23/09/2025,p647
t1023,cust190,80.79,USD,21/08/2025,p222
t1024,cust204,390.92,USD,18/08/2025,p434
t1025,cust105,97.59,USD,14/08/2025,p180
t1026,cust257,480.5,USD,25/08/2025,p286
t1027,cust422,210.25,USD,11/09/2025,p900
t1028,cust406,1497.67,USD,14/08/2025,p435
t1030,cust367,488.42,USD,03/09/2025,p604
t1031,cust133,288.76,USD,22/08/2025,p274
t1032,cust177,462.24,USD,08/08/2025,p849
t1033,cust321,168.64,USD,23/08/2025,p221
t1036,cust142,402.61,USD,08/09/2025,p439
t1037,cust393,27.61,USD,02/09/2025,p823
t1038,cust228,66.78,USD,10/08/2025,p567
t1039,cust445,130.9,USD,20/09/2025,p190
t1040,cust325,90.71,USD,18/08/2025,p720
t1041,cust099,30.61,USD,27/08/2025,p596
t1043,cust305,39.82,USD,05/09/2025,p159
t1044,cust499,113.13,USD,13/09/2025,p624
t1045,cust377,481.88,USD,20/08/2025,p342
t1046,cust355,315.52,USD,15/09/2025,p727
t1047,cust350,31.53,USD,01/09/2025,p449
t1048,cust041,1291.9,USD,20/09/2025,p198
t1049,cust252,121.76,USD,06/09/2025,p679
t1050,cust350,2.65,USD,22/09/2025,p727
t1051,cust355,344.99,USD,28/08/2025,p382
t1053,cust250,486.13,USD,20/08/2025,p590
t1054,cust472,222.74,USD,07/09/2025,p331
t1055,cust139,269.35,USD,23/08/2025,p752
t1056,cust324,310.48,USD,11/09/2025,p305
t1057,cust307,183.75,USD,16/09/2025,p243
t1058,cust439,213.88,USD,06/09/2025,p667
t1059,cust366,297.73,USD,22/09/2025,p286
t1060,cust432,468.99,USD,02/09/2025,p833
t1061,cust439,323.22,USD,21/09/2025,p481
t1062,cust074,187.37,USD,22/09/2025,p461
t1063,cust089,72.83,USD,07/09/2025,p773
t1064,cust097,127.93,USD,26/08/2025,p428
t1065,cust441,922.0,USD,23/09/2025,p850
t1066,cust195,202.84,USD,04/09/2025,p488
t1067,cust421,499.39,USD,06/08/2025,p584
t1068,cust150,419.77,USD,20/09/2025,p447
t1069,cust266,228.77,USD,09/08/2025,p616
t1070,cust096,8.54,USD,14/09/2025,p856
t1071,cust129,257.09,USD,09/09/2025,p341
t1073,cust440,354.83,USD,29/08/2025,p387
t1074,cust313,205.62,USD,12/09/2025,p626
t1076,cust226,2.91,USD,09/08/2025,p454
t1077,cust399,181.61,USD,22/09/2025,p242
t1078,cust009,54.69,USD,28/08/2025,p849
t1079,cust269,473.53,USD,19/08/2025,p306
t1080,cust428,85.76,USD,18/08/2025,p560
t1081,cust144,22.29,USD,16/08/2025,p576
t1082,cust048,265.42,USD,20/08/2025,p193
t1083,cust190,331.64,USD,17/08/2025,p698
t1085,cust266,8.0,USD,12/08/2025,p312
t1086,cust233,427.44,USD,19/08/2025,p140
t1087,cust172,11.6,USD,12/09/2025,p493
t1088,cust408,212.66,USD,08/08/2025,p410
t1089,cust175,244.36,USD,09/09/2025,p692
t1090,cust419,315.19,USD,03/09/2025,p178
t1092,cust155,407.37,USD,11/08/2025,p350
t1094,cust230,160.14,USD,04/09/2025,p448
t1095,cust176,371.67,USD,14/09/2025,p424
t1097,cust131,57.08,USD,11/08/2025,p198
t1098,cust057,325.07,USD,04/09/2025,p789
t1099,cust034,281.4,USD,03/08/2025,p676
t1100,cust144,258.77,USD,15/09/2025,p383
t1102,cust478,1.72,USD,24/09/2025,p165
t1103,cust337,432.75,USD,12/08/2025,p155
t1104,cust473,221.66,USD,07/09/2025,p485
t1105,cust253,162.93,USD,13/09/2025,p321
t1106,cust100,134.12,USD,16/08/2025,p776
t1107,cust368,92.36,USD,24/09/2025,p642
t1108,cust024,497.61,USD,10/09/2025,p839
t1109,cust166,241.69,USD,21/08/2025,p454
t1110,cust263,139.18,USD,17/09/2025,p147
t1111,cust450,333.9,USD,12/08/2025,p871
t1112,cust384,428.73,USD,14/09/2025,p181
t1114,cust216,301.55,USD,25/08/2025,p410
t1115,cust293,257.89,USD,13/09/2025,p193
t1116,cust491,254.1,USD,21/08/2025,p128
t1117,cust369,124.17,USD,13/09/2025,p560
t1118,cust385,252.9,USD,12/08/2025,p482
t1119,cust116,994.37,USD,26/08/2025,p638
t1120,cust135,42.53,USD,15/09/2025,p875
t1121,cust313,137.76,USD,04/09/2025,p767
t1122,cust108,317.96,USD,12/08/2025,p138
t1123,cust263,147.08,USD,15/08/2025,p498
t1124,cust148,158.16,USD,22/09/2025,p595
t1126,cust205,172.88,USD,16/09/2025,p183
t1127,cust338,315.31,USD,06/09/2025,p802
t1128,cust445,283.51,USD,28/08/2025,p893
t1129,cust400,270.9,USD,13/09/2025,p841
t1130,cust034,202.61,USD,03/08/2025,p590
t1131,cust216,372.08,USD,13/09/2025,p898
t1132,cust290,494.47,USD,27/08/2025,p330
t1134,cust383,205.5,USD,08/09/2025,p828
t1135,cust271,46.26,USD,23/08/2025,p476
t1136,cust069,6.4,USD,13/08/2025,p480
t1138,cust368,210.55,USD,22/09/2025,p159
t1139,cust374,339.93,USD,24/09/2025,p710
t1140,cust439,313.45,USD,21/09/2025,p409
t1141,cust248,455.54,USD,26/08/2025,p121
t1142,cust485,485.55,USD,11/08/2025,p182
t1143,cust366,185.14,USD,01/09/2025,p860
t1145,cust010,27.74,USD,17/08/2025,p829
t1146,cust330,156.49,USD,22/09/2025,p730
t1147,cust255,1427.03,USD,02/09/2025,p229
t1148,cust070,236.6,USD,19/09/2025,p674
t1149,cust126,232.31,USD,26/08/2025,p848
t1150,cust172,110.54,USD,14/08/2025,p529
t1151,cust355,327.87,USD,24/09/2025,p660
t1152,cust386,189.67,USD,10/09/2025,p143
t1154,cust490,276.26,USD,07/08/2025,p784
t1156,cust219,398.14,USD,16/08/2025,p676
t1157,cust436,197.04,USD,16/09/2025,p532
t1158,cust474,400.04,USD,28/08/2025,p673
t1159,cust015,119.0,USD,20/08/2025,p844
t1160,cust174,457.58,USD,12/08/2025,p598
t1161,cust259,174.5,USD,17/09/2025,p333
t1162,cust183,35.98,USD,06/08/2025,p444
t1166,cust360,432.35,USD,08/09/2025,p314
t1167,cust332,1229.75,USD,16/08/2025,p158
t1168,cust496,207.2,USD,02/08/2025,p677
t1170,cust014,140.13,USD,31/08/2025,p693
t1171,cust132,497.16,USD,05/08/2025,p558
t1172,cust075,206.25,USD,07/09/2025,p230
t1173,cust303,50.37,USD,20/09/2025,p756
t1174,cust243,443.72,USD,09/08/2025,p590
t1175,cust382,456.75,USD,29/08/2025,p711
t1176,cust029,243.35,USD,21/09/2025,p109
t1177,cust032,299.27,USD,30/08/2025,p629
t1179,cust333,133.86,USD,07/08/2025,p264
t1180,cust353,300.96,USD,14/08/2025,p353
t1181,cust041,11.59,USD,11/08/2025,p849
t1182,cust492,412.03,USD,02/09/2025,p396
t1183,cust345,45.03,USD,29/08/2025,p878
t1184,cust098,243.05,USD,10/08/2025,p232
t1185,cust285,93.16,USD,10/08/2025,p867
t1186,cust196,255.27,USD,15/08/2025,p756
t1187,cust018,432.98,USD,05/09/2025,p494
t1188,cust138,420.55,USD,31/08/2025,p322
t1189,cust488,184.33,USD,11/08/2025,p865
t1190,cust141,133.09,USD,21/08/2025,p753
t1191,cust367,212.24,USD,24/09/2025,p427
t1193,cust203,91.06,USD,16/08/2025,p397
t1194,cust383,463.92,USD,27/08/2025,p197
t1195,cust270,362.62,USD,10/08/2025,p395
t1196,cust289,323.85,USD,30/08/2025,p380
t1197,cust321,240.61,USD,11/09/2025,p300
t1198,cust120,327.86,USD,20/08/2025,p429
t1199,cust413,318.49,USD,27/08/2025,p124
t1200,cust217,333.47,USD,26/08/2025,p304
t1201,cust457,151.98,USD,23/08/2025,p795
t1202,cust326,98.4,USD,28/08/2025,p497
t1203,cust339,182.71,USD,05/08/2025,p572
t1204,cust136,460.54,USD,30/08/2025,p769
t1205,cust058,411.14,USD,11/09/2025,p100
t1206,cust492,175.82,USD,19/09/2025,p426
t1207,cust478,54.04,USD,22/09/2025,p370
t1208,cust203,533.22,USD,03/08/2025,p884
t1209,cust334,34.08,USD,03/09/2025,p849
t1210,cust393,56.35,USD,25/08/2025,p287
t1211,cust317,446.33,USD,09/09/2025,p340
t1212,cust077,507.6,USD,19/09/2025,p291
t1214,cust104,349.12,USD,22/09/2025,p489
t1215,cust337,259.24,USD,21/08/2025,p385
t1216,cust013,337.04,USD,13/08/2025,p733
t1218,cust134,232.9,USD,19/09/2025,p293
t1219,cust294,487.4,USD,13/09/2025,p405
t1221,cust289,227.72,USD,14/08/2025,p324
t1223,cust426,428.37,USD,24/09/2025,p440
t1224,cust060,473.2,USD,03/09/2025,p166
t1225,cust137,72.17,USD,08/08/2025,p673
t1226,cust385,197.04,USD,08/09/2025,p670
t1228,cust123,481.96,USD,22/09/2025,p226
t1229,cust181,156.67,USD,15/08/2025,p619
